txn_id,txn_datetime,customer_id,account_id,counterparty_account_id,txn_amount,currency,origin_country,destination_country,txn_channel,payment_rail,txn_type,merchant_category,device_type,device_id,ip_country,account_age_days,kyc_risk_score,num_txn_24h,avg_amount_7d,is_pep,sanctions_match,is_cross_border,is_fintech_rail,origin_country_code,destination_country_code,ip_country_code,currency_code,txn_channel_code,payment_rail_code,txn_type_code,merchant_category_code,device_type_code,value_date,sar_label
9d0db967-cc6a-4855-91f2-0bb61fb8773e,2025-06-01 00:00:26,CUST_001049,ACCT_024239,CP_037143,14.43,GBP,GB,GB,mobile_app,sepa,loan_payment,electronics,api,DEV_093924,DE,2141,52.6,0,81.63,0,0,0,0,7,7,4,5,3,8,5,2,1,2024-01-18 16:21:52,0
463eeb48-b621-4e16-b5bd-2c48dd04767b,2025-06-01 00:32:46,CUST_009976,ACCT_074957,CP_109860,5104.55,EUR,ES,AE,mobile_app,wire,cash_withdrawal,utilities,ios,DEV_122831,AE,697,28.99,0,1607.09,0,0,1,0,5,0,0,4,3,12,2,9,2,2024-01-18 16:22:22,1
fc4d5162-c3c9-4154-a661-c71402705e7f,2025-06-01 00:02:14,CUST_002162,ACCT_065781,CP_087915,74.35,INR,IN,ES,mobile_app,wire,cash_deposit,restaurants,web,DEV_015017,IT,44,37.83,2,26.75,0,0,1,0,9,5,10,7,3,12,1,6,3,2024-01-18 16:35:42,0
8fc29476-7ba5-4f80-9ec2-14a65985b8cd,2025-06-01 00:35:29,CUST_039841,ACCT_018095,CP_079658,5.77,GBP,GB,CN,web,card,cash_deposit,restaurants,android,DEV_174851,SG,3006,42.38,3,21.1,0,0,1,0,7,3,15,5,4,3,1,6,0,2024-01-18 16:48:19,0
7bc8adad-d84c-4a96-b72c-93d997c84539,2025-06-01 00:08:17,CUST_025282,ACCT_045228,CP_079499,321.49,EUR,NL,DE,web,apple_pay,p2p_transfer,utilities,android,DEV_116574,SG,2378,22.72,1,513.42,0,0,1,1,14,4,15,4,4,2,7,9,0,2024-01-18 17:10:04,0
b61c3241-ba28-49b4-9c95-0c6f4b421cbd,2025-06-01 00:35:07,CUST_042893,ACCT_059066,CP_107569,4.52,EUR,NL,NL,mobile_app,rtp,p2p_transfer,rideshare,web,DEV_197800,IT,1551,36.51,1,55.24,0,0,0,0,14,14,10,4,3,7,7,7,3,2024-01-18 17:24:12,0
9694d99c-5e83-4367-a76f-94aeb75d14ad,2025-06-01 02:13:25,CUST_035527,ACCT_050190,CP_014242,178.52,EUR,IT,US,mobile_app,venmo,p2p_transfer,luxury,web,DEV_136304,NG,377,29.52,2,71.73,0,0,1,1,10,17,13,4,3,11,7,5,3,2024-01-18 18:19:18,0
35b3d93b-a6cb-40e2-a993-11e36b760c13,2025-06-01 00:44:04,CUST_021926,ACCT_060302,CP_071514,68.75,INR,IN,FR,mobile_app,ACH,cash_withdrawal,utilities,android,DEV_178656,IT,434,24.81,3,81.6,0,0,1,0,9,6,10,7,3,0,2,9,0,2024-01-18 18:30:39,0
91075967-773d-4e0f-82e0-c9721f046b6f,2025-06-01 00:10:08,CUST_045657,ACCT_073823,CP_026795,1380.1,USD,US,US,mobile_app,wire,cash_withdrawal,restaurants,api,DEV_176493,GB,273,40.13,3,1919.07,0,0,0,0,17,17,7,13,3,12,2,6,1,2024-01-18 18:36:34,0
a6886997-25dd-4263-8502-d071484563fd,2025-06-01 00:42:23,CUST_034392,ACCT_056638,CP_020569,86.31,USD,US,SG,api,rtp,bill_pay,grocery,api,DEV_052078,NG,3497,2.71,3,88.9,0,0,1,0,17,15,13,13,0,7,0,4,1,2024-01-18 18:40:00,0
61f663b8-7422-4b32-91ec-6359c34a73c2,2025-06-01 00:47:23,CUST_030630,ACCT_063604,CP_086015,416.34,EUR,IT,CH,mobile_app,swift,merchant_pay,gaming,android,DEV_130946,FR,1234,62.11,2,228.3,0,0,1,0,10,2,6,4,3,10,6,3,0,2024-01-18 18:48:02,1
5bb834c8-d8a2-4ac1-879a-1c3b3b3a8cd4,2025-06-01 00:06:22,CUST_044243,ACCT_033728,CP_034501,128.92,GBP,GB,GB,mobile_app,ACH,international_remit,restaurants,ios,DEV_030663,NL,2742,51.33,2,66.06,0,0,0,0,7,7,14,5,3,0,4,6,2,2024-01-18 18:55:48,0
4ae86d0d-0dbf-41b3-82b1-cbce82078ec6,2025-06-01 00:44:32,CUST_037457,ACCT_079903,CP_086802,64.77,GBP,GB,US,call_center,zelle,p2p_transfer,electronics,android,DEV_194331,US,1241,21.88,3,84.61,0,0,1,1,7,17,17,5,2,13,7,2,0,2024-01-18 19:04:13,0
813b132f-ed0f-4cb6-83e8-7552d77c56e7,2025-06-01 00:20:14,CUST_039694,ACCT_023046,CP_075073,53.61,MAD,MA,US,api,zelle,p2p_transfer,grocery,web,DEV_140287,US,3422,36.31,4,119.12,0,0,1,1,11,17,17,8,0,13,7,4,3,2024-01-18 19:17:16,0
e15fc499-f485-40a8-ba2e-2a05767f8ea9,2025-06-01 00:13:17,CUST_011145,ACCT_001138,CP_012820,445.49,HKD,HK,DE,web,paypal,cash_withdrawal,travel,android,DEV_082347,FR,107,29.42,4,384.89,1,0,1,1,8,4,6,6,4,6,2,8,0,2024-01-18 19:19:17,0
5c6561e7-2e8b-443b-960c-b335690da00a,2025-06-01 01:14:41,CUST_047799,ACCT_070666,CP_094713,61.37,USD,US,MX,web,venmo,bill_pay,restaurants,web,DEV_179490,CN,2839,24.62,4,52.15,0,0,1,1,17,12,3,13,4,11,0,6,3,2024-01-18 19:19:26,0
830bfcb2-c706-4c76-87d3-f357c928820e,2025-06-01 00:37:11,CUST_001995,ACCT_040405,CP_061620,406.59,USD,US,GB,branch,apple_pay,cash_withdrawal,utilities,web,DEV_138135,FR,2951,0.0,1,217.74,0,0,1,1,17,7,6,13,1,2,2,9,3,2024-01-18 19:25:28,0
7f326b7e-ca54-4e60-809e-29a0869dedd2,2025-06-01 00:10:48,CUST_018387,ACCT_068336,CP_110142,177.56,EUR,ES,DE,api,swift,bill_pay,utilities,android,DEV_031291,FR,21,40.49,2,81.14,0,0,1,0,5,4,6,4,0,10,0,9,0,2024-01-18 19:28:31,0
b8cc026d-c09c-4017-a93b-4c669d999925,2025-06-01 02:35:31,CUST_036128,ACCT_064432,CP_095756,124.79,GBP,GB,MX,api,wire,merchant_pay,rideshare,UNKNOWN,DEV_080102,NG,273,45.35,0,145.94,0,0,1,0,7,12,13,5,0,12,6,7,3,2024-01-18 19:29:06,1
f789ebee-ec69-412e-820c-d4c323b9412e,2025-06-01 01:20:40,CUST_041334,ACCT_076153,CP_097567,309.85,USD,US,DE,api,cashapp,p2p_transfer,gaming,android,DEV_156923,FR,2385,50.33,2,431.3,0,0,1,1,17,4,6,13,0,4,7,3,0,2024-01-18 19:36:59,0
a6c423db-0644-4407-a3a6-9fd7be6416f8,2025-06-01 00:12:36,CUST_012963,ACCT_039987,CP_023030,10.81,EUR,DE,FR,mobile_app,venmo,bill_pay,travel,android,DEV_143013,NL,1653,24.72,2,14.3,0,0,1,1,4,6,14,4,3,11,0,8,0,2024-01-18 19:47:01,0
a9dfdfa3-36a7-4c87-a3b8-66b28a88cde5,2025-06-01 03:41:28,CUST_049803,ACCT_031101,CP_037661,242.88,CNY,CN,CH,web,apple_pay,cash_withdrawal,luxury,web,DEV_031198,US,1219,35.83,3,200.45,0,0,1,1,3,2,17,3,4,2,2,5,3,2024-01-18 19:51:37,0
010f45b7-f672-4fe9-8ea8-f7a829a0391c,2025-06-01 01:01:56,CUST_019535,ACCT_031226,CP_054236,88.45,EUR,IT,CN,api,ACH,bill_pay,crypto,android,DEV_050224,US,1171,51.34,2,133.58,0,0,1,0,10,3,17,4,0,0,0,1,0,2024-01-18 20:04:56,0
4159508d-f920-44ae-a8a4-8962ce3cf0e7,2025-06-01 03:09:55,CUST_023428,ACCT_017214,CP_016229,22.38,USD,US,MX,mobile_app,ACH,merchant_pay,electronics,android,DEV_004653,CH,1496,27.54,5,56.25,0,0,1,0,17,12,2,13,3,0,6,2,0,2024-01-18 20:26:40,0
c4976f3d-7534-43bd-9a20-dd428f0cd7c1,2025-06-01 00:09:33,CUST_040761,ACCT_063241,CP_034799,3060.71,NGN,NG,US,branch,ACH,crypto_exchange,electronics,ios,DEV_186485,AE,2068,31.09,3,4294.34,0,0,1,0,13,17,0,10,1,0,3,2,2,2024-01-18 20:26:58,0
005235dc-5522-4380-8389-39e6601ad51f,2025-06-01 00:26:39,CUST_047731,ACCT_041363,CP_085819,240.78,CNY,CN,CH,mobile_app,venmo,p2p_transfer,travel,android,DEV_162600,US,1145,15.77,5,89.43,0,0,1,1,3,2,17,3,3,11,7,8,0,2024-01-18 20:39:58,0
264d1f30-41d8-479b-bc3b-5c9dd7e1485b,2025-06-01 03:20:59,CUST_032093,ACCT_061300,CP_048201,21.41,EUR,ES,NG,web,zelle,p2p_transfer,grocery,web,DEV_195086,CN,632,14.23,3,23.04,0,0,1,1,5,13,3,4,4,13,7,4,3,2024-01-18 20:50:31,0
dba1037b-12aa-4a6a-acc2-af2f84ac1de1,2025-06-01 02:47:40,CUST_011708,ACCT_002628,CP_115113,23.73,EUR,ES,US,branch,apple_pay,cash_deposit,grocery,android,DEV_175988,DE,446,5.23,3,13.2,0,0,1,1,5,17,4,4,1,2,1,4,0,2024-01-18 21:07:00,0
ba971056-ceb3-4864-8415-5997786b95b3,2025-06-01 00:10:23,CUST_023330,ACCT_003932,CP_039068,42.34,EUR,IT,NG,api,card,merchant_pay,grocery,android,DEV_188722,US,480,22.86,3,47.37,0,0,1,0,10,13,17,4,0,3,6,4,0,2024-01-18 21:46:18,0
b274c168-7924-4da2-8ddf-64eccb801f0a,2025-06-01 02:44:21,CUST_026042,ACCT_006208,CP_054194,70.14,CNY,CN,US,api,wire,p2p_transfer,electronics,android,DEV_051463,FR,2080,19.61,3,59.23,0,0,1,0,3,17,6,3,0,12,7,2,0,2024-01-18 21:55:24,0
3e14927f-5eb8-4034-a02a-0e6575efd660,2025-06-01 00:22:21,CUST_006216,ACCT_041103,CP_096610,496.61,CNY,CN,IT,mobile_app,swift,cash_deposit,grocery,ios,DEV_052972,IN,1047,48.06,2,765.84,0,0,1,0,3,10,9,3,3,10,1,4,2,2024-01-18 21:59:12,0
08fc5528-8403-450c-8fe9-621452cb6a01,2025-06-01 01:46:06,CUST_041160,ACCT_011067,CP_078379,302.51,USD,US,GB,mobile_app,rtp,cash_withdrawal,grocery,android,DEV_062963,US,735,40.07,0,304.15,0,0,1,0,17,7,17,13,3,7,2,4,0,2024-01-18 22:14:34,0
328f5d5e-5f68-41fb-bf41-6d9c8ae9df2b,2025-06-01 00:37:17,CUST_036193,ACCT_035618,CP_111374,93.12,NGN,NG,US,branch,cashapp,p2p_transfer,rideshare,api,DEV_171070,IT,2899,36.58,0,60.66,0,0,1,1,13,17,10,10,1,4,7,7,1,2024-01-18 22:25:11,0
59f9c6a8-aa7f-4a87-a790-491918731bd8,2025-06-01 03:52:36,CUST_014177,ACCT_020681,CP_038425,335.43,USD,US,US,web,sepa,p2p_transfer,crypto,android,DEV_053778,MX,2377,50.39,2,117.38,0,0,0,0,17,17,12,13,4,8,7,1,0,2024-01-18 22:32:26,0
870323c7-1f2f-4d41-87a1-2c23f60e05af,2025-06-01 01:36:37,CUST_000696,ACCT_051986,CP_115114,50.43,BRL,BR,ES,mobile_app,rtp,merchant_pay,grocery,android,DEV_065097,FR,1994,41.84,3,82.19,0,0,1,0,1,5,6,1,3,7,6,4,0,2024-01-18 22:47:00,0
d0e63c4f-e8b3-41d6-825e-4ebfb1d2752e,2025-06-01 00:05:26,CUST_042121,ACCT_017263,CP_012546,25.87,MAD,MA,US,mobile_app,sepa,crypto_exchange,restaurants,android,DEV_126583,US,1403,50.87,3,49.08,0,0,1,0,11,17,17,8,3,8,3,6,0,2024-01-18 22:57:57,0
3664b178-7494-4f36-ae1d-9ade52bb2c32,2025-06-01 01:05:03,CUST_000695,ACCT_024903,CP_058482,8.16,USD,US,HK,web,rtp,cash_deposit,luxury,android,DEV_115558,US,1694,26.96,4,12.96,0,0,1,0,17,8,17,13,4,7,1,5,0,2024-01-18 22:58:56,0
3bd3b352-0c2b-4636-a4c1-b825d27e1314,2025-06-01 00:46:32,CUST_006743,ACCT_053239,CP_068292,33.19,CNY,CN,US,mobile_app,sepa,cash_withdrawal,restaurants,android,DEV_061740,US,1661,54.79,3,45.97,0,0,1,0,3,17,17,3,3,8,2,6,0,2024-01-18 23:02:10,0
2baac010-06cc-4505-9a1d-f0a8cf2fb740,2025-06-01 01:16:22,CUST_043392,ACCT_023221,CP_098606,1602.71,BRL,BR,IT,web,zelle,international_remit,utilities,android,DEV_089022,NL,3055,39.73,3,1241.93,0,0,1,1,1,10,14,1,4,13,4,9,0,2024-01-18 23:20:13,0
85c43372-a526-4a95-bf1f-d1652ffce9d4,2025-06-01 02:13:26,CUST_030593,ACCT_031811,CP_004378,73.4,EUR,IT,CN,web,ACH,merchant_pay,utilities,web,DEV_192586,DE,361,56.99,3,56.17,0,0,1,0,10,3,4,4,4,0,6,9,3,2024-01-18 23:47:17,0
82077983-0e91-4789-be50-e11df693d52b,2025-06-01 01:39:30,CUST_000157,ACCT_002207,CP_026650,51.03,USD,US,DE,branch,rtp,p2p_transfer,luxury,ios,DEV_013682,FR,3335,10.9,2,207.04,0,0,1,0,17,4,6,13,1,7,7,5,2,2024-01-18 23:49:07,0
12e287f9-27c6-43e6-ab6b-57cb01637078,2025-06-01 01:55:59,CUST_026292,ACCT_017886,CP_104188,24.74,USD,US,US,branch,paypal,cash_withdrawal,grocery,android,DEV_168515,AE,783,27.91,1,97.8,0,0,0,1,17,17,0,13,1,6,2,4,0,2024-01-19 00:00:55,0
e84ce365-befb-43a1-85ba-6b932a94e8ad,2025-06-01 01:35:10,CUST_027186,ACCT_017345,CP_048462,17.36,GBP,GB,US,branch,ACH,cash_deposit,gaming,web,DEV_110845,IN,3439,55.48,1,98.93,0,0,1,0,7,17,9,5,1,0,1,3,3,2024-01-19 00:06:05,0
a14f5099-4671-4216-8bf5-69830d32f5d1,2025-06-01 00:54:35,CUST_013433,ACCT_045836,CP_092634,21.78,EUR,ES,US,web,zelle,cash_deposit,grocery,android,DEV_119469,US,942,26.51,3,287.72,0,0,1,1,5,17,17,4,4,13,1,4,0,2024-01-19 00:35:52,0
69c95b68-88c2-47d8-8cdb-e1ac1ca80500,2025-06-01 01:46:00,CUST_000154,ACCT_062557,CP_036064,58.97,USD,US,MA,mobile_app,venmo,loan_payment,gaming,android,DEV_016452,CH,3499,38.83,1,125.07,0,0,1,1,17,11,2,13,3,11,5,3,0,2024-01-19 00:50:30,0
311e37be-9ff5-440f-89ed-1c59a969709a,2025-06-01 02:12:50,CUST_037607,ACCT_018325,CP_077369,703.73,EUR,DE,DE,mobile_app,wire,loan_payment,utilities,ios,DEV_094196,US,1026,52.21,4,884.7,0,0,0,0,4,4,17,4,3,12,5,9,2,2024-01-19 01:00:19,0
64c8b8d8-56c7-49c7-a9bc-46d0c7a9977d,2025-06-01 01:08:51,CUST_006520,ACCT_028304,CP_094999,469.37,EUR,FR,DE,web,card,international_remit,restaurants,android,DEV_164574,DE,3219,35.08,1,651.62,0,0,1,0,6,4,4,4,4,3,4,6,0,2024-01-19 01:17:05,0
136ce677-a467-4e36-8867-017cfaccde1a,2025-06-01 00:04:17,CUST_030035,ACCT_035283,CP_029002,15.7,USD,US,GB,mobile_app,sepa,crypto_exchange,restaurants,android,DEV_009504,IT,1611,38.07,3,24.59,0,0,1,0,17,7,10,13,3,8,3,6,0,2024-01-19 01:24:58,0
d2b2e1c4-fa6b-4094-8969-d13961fe1468,2025-06-01 00:57:11,CUST_019531,ACCT_058814,CP_047085,733.41,CHF,CH,NL,mobile_app,wire,p2p_transfer,restaurants,ios,DEV_152923,US,1785,32.38,3,155.93,0,0,1,0,2,14,17,2,3,12,7,6,2,2024-01-19 01:31:22,0
f1515200-2206-40c3-8d70-51f24db07972,2025-06-01 00:20:57,CUST_014219,ACCT_077829,CP_113735,744.65,EUR,FR,FR,web,card,cash_deposit,utilities,ios,DEV_197730,SG,2432,30.45,1,189.41,0,0,0,0,6,6,15,4,4,3,1,9,2,2024-01-19 01:32:43,0
d2f06637-88d0-4b35-afa6-8a8d7d83e194,2025-06-01 00:06:06,CUST_023984,ACCT_005171,CP_007493,156.28,USD,US,NL,web,wire,p2p_transfer,restaurants,android,DEV_084237,SG,1564,46.61,4,166.77,0,0,1,0,17,14,15,13,4,12,7,6,0,2024-01-19 01:35:15,0
b2d4ea1a-8d1b-4a2a-8e20-51f8ea79b898,2025-06-01 00:37:24,CUST_006471,ACCT_064876,CP_058789,402.27,BRL,BR,CH,web,card,p2p_transfer,restaurants,web,DEV_070847,GB,3366,13.71,3,179.72,0,0,1,0,1,2,7,1,4,3,7,6,3,2024-01-19 01:35:40,0
3d10445f-768e-495f-9d21-4d1c1b0376f7,2025-06-01 00:39:43,CUST_006352,ACCT_046372,CP_025450,164.61,INR,IN,GB,web,stripe,cash_deposit,grocery,ios,DEV_145661,US,1007,53.47,1,115.23,0,0,1,1,9,7,17,7,4,9,1,4,2,2024-01-19 01:45:17,0
935b0477-b7db-4364-a523-5fee3f4d4e43,2025-06-01 00:38:55,CUST_011714,ACCT_030092,CP_113864,1946.63,USD,US,HK,web,swift,p2p_transfer,luxury,android,DEV_170098,HK,318,41.33,2,2422.42,1,0,1,0,17,8,8,13,4,10,7,5,0,2024-01-19 01:51:20,0
ff03715f-5eb1-4a35-947a-971d4b6bfe19,2025-06-01 03:05:09,CUST_001656,ACCT_056262,CP_048849,22.29,EUR,FR,DE,call_center,ACH,bill_pay,restaurants,android,DEV_099848,FR,440,18.52,1,42.29,0,0,1,0,6,4,6,4,2,0,0,6,0,2024-01-19 01:57:36,0
31564cb5-fe1a-4c67-b572-820cfeb984aa,2025-06-01 00:26:40,CUST_003671,ACCT_000133,CP_031255,54.98,EUR,ES,IT,mobile_app,venmo,bill_pay,utilities,ios,DEV_098546,IN,1947,6.4,3,64.61,0,0,1,1,5,10,9,4,3,11,0,9,2,2024-01-19 02:38:11,0
a9248eb5-418b-4640-a5f8-78ff1891afd3,2025-06-01 01:08:41,CUST_020903,ACCT_044377,CP_065093,1951.08,EUR,IT,US,mobile_app,swift,p2p_transfer,gaming,ios,DEV_129723,BR,1769,19.35,1,1284.15,0,0,1,0,10,17,1,4,3,10,7,3,2,2024-01-19 02:38:45,0
73447630-7c98-42ac-8c1f-1b95b0336058,2025-06-01 01:43:10,CUST_008742,ACCT_040823,CP_037093,336.15,SGD,SG,IT,mobile_app,card,loan_payment,rideshare,api,DEV_037217,US,1826,29.51,1,419.33,1,0,1,0,15,10,17,11,3,3,5,7,1,2024-01-19 03:03:28,0
0827460e-4c25-4581-b552-0e3212c03fe3,2025-06-01 00:56:44,CUST_026713,ACCT_041567,CP_084110,92.91,BRL,BR,SG,mobile_app,ACH,loan_payment,grocery,web,DEV_185419,US,390,49.05,0,69.98,0,0,1,0,1,15,17,1,3,0,5,4,3,2024-01-19 03:10:04,0
95a76011-88d0-4273-9ff5-cd62a1de2587,2025-06-01 01:16:19,CUST_048934,ACCT_012910,CP_097457,75.93,CNY,CN,US,mobile_app,sepa,bill_pay,crypto,api,DEV_125201,AE,2141,41.78,0,115.68,0,0,1,0,3,17,0,3,3,8,0,1,1,2024-01-19 03:30:12,0
9153902a-4c86-480f-adab-3f761ca9584b,2025-06-01 00:34:29,CUST_001859,ACCT_044248,CP_017233,570.67,TRY,TR,CH,mobile_app,wire,loan_payment,utilities,web,DEV_056293,US,2205,44.38,4,498.45,0,0,1,0,16,2,17,12,3,12,5,9,3,2024-01-19 03:41:46,0
1a907608-482a-499c-a483-8304e21de530,2025-06-01 00:41:22,CUST_001007,ACCT_041838,CP_108412,2310.19,EUR,DE,FR,mobile_app,swift,p2p_transfer,electronics,ios,DEV_177979,US,3531,25.08,4,1912.91,0,0,1,0,4,6,17,4,3,10,7,2,2,2024-01-19 03:53:14,1
ec1ebda1-8678-469d-bb30-64fdad20b5f0,2025-06-01 00:27:48,CUST_001099,ACCT_052490,CP_074984,71.72,USD,US,US,web,stripe,merchant_pay,utilities,android,DEV_162109,DE,2669,49.48,2,33.25,0,0,0,1,17,17,4,13,4,9,6,9,0,2024-01-19 04:09:01,0
94c6f1d5-be8e-4bd7-9ee4-26db21e44ef1,2025-06-01 00:25:25,CUST_034583,ACCT_004762,CP_036691,228.13,EUR,FR,IN,branch,swift,merchant_pay,crypto,api,DEV_057770,US,252,20.23,2,186.51,0,0,1,0,6,9,17,4,1,10,6,1,1,2024-01-19 04:16:32,0
5a721850-dc00-4c3c-b07a-c4a96c07aa8d,2025-06-01 00:05:36,CUST_009542,ACCT_007460,CP_072484,227.1,USD,US,ES,mobile_app,wire,loan_payment,grocery,web,DEV_082714,CH,2617,45.95,2,153.66,0,0,1,0,17,5,2,13,3,12,5,4,3,2024-01-19 04:27:25,0
7516793c-2050-49f1-9bdd-1d288692f2b4,2025-06-01 00:37:27,CUST_012921,ACCT_018560,CP_041042,53.75,CNY,CN,FR,web,venmo,p2p_transfer,rideshare,ios,DEV_118529,DE,514,8.29,3,36.02,0,0,1,1,3,6,4,3,4,11,7,7,2,2024-01-19 04:32:32,0
535056bb-41e7-452c-828e-02f77b68526c,2025-06-01 00:00:17,CUST_002841,ACCT_047449,CP_097420,75.14,EUR,ES,NL,mobile_app,venmo,cash_withdrawal,utilities,android,DEV_131896,US,1203,61.42,2,42.6,0,0,1,1,5,14,17,4,3,11,2,9,0,2024-01-19 04:52:46,1
3b834042-b1d1-431f-9ac6-e95cf0a444c6,2025-06-01 02:09:46,CUST_006835,ACCT_003078,CP_115543,42.65,EUR,IT,US,mobile_app,zelle,cash_withdrawal,restaurants,ios,DEV_038691,US,1767,33.8,3,39.09,0,0,1,1,10,17,17,4,3,13,2,6,2,2024-01-19 05:18:29,0
1aa6636b-f23c-4828-8a7a-49aad9925500,2025-06-01 00:35:19,CUST_048729,ACCT_030803,CP_075467,8.45,GBP,GB,GB,branch,zelle,cash_deposit,grocery,android,DEV_010689,HK,3271,38.32,1,13.22,0,0,0,1,7,7,8,5,1,13,1,4,0,2024-01-19 05:33:53,0
7b694080-cb91-468f-82ee-6eec2f3451c7,2025-06-01 01:39:18,CUST_030171,ACCT_015983,CP_029398,256.17,EUR,FR,ES,mobile_app,paypal,merchant_pay,luxury,web,DEV_172978,US,1943,72.4,3,393.33,0,0,1,1,6,5,17,4,3,6,6,5,3,2024-01-19 05:39:10,0
b7a37094-c299-4a05-b076-dd43398b10aa,2025-06-01 02:51:05,CUST_027872,ACCT_038773,CP_057879,121.71,EUR,ES,BR,web,adyen,p2p_transfer,travel,ios,DEV_189786,CH,1731,66.51,2,74.4,0,0,1,1,5,1,2,4,4,1,7,8,2,2024-01-19 05:42:05,0
b554b22a-472f-42bf-a2b7-a668220212b1,2025-06-01 00:30:23,CUST_028669,ACCT_041806,CP_008568,6156.42,BRL,BR,FR,mobile_app,swift,international_remit,luxury,web,DEV_113673,ES,1416,47.68,3,3559.25,0,0,1,0,1,6,5,1,3,10,4,5,3,2024-01-19 05:45:21,1
c5fd58a6-7b19-4256-86c5-d5b8b0dc7d40,2025-06-01 00:36:41,CUST_043074,ACCT_053127,CP_093598,50223.55,HKD,HK,DE,web,swift,merchant_pay,grocery,web,DEV_114197,GB,253,40.51,5,14321.67,0,0,1,0,8,4,7,6,4,10,6,4,3,2024-01-19 06:02:28,0
093b98c1-6596-438f-9b0a-68d3835100e8,2025-06-01 01:14:12,CUST_020026,ACCT_041494,CP_003729,512.72,CNY,CN,NG,mobile_app,wire,p2p_transfer,travel,android,DEV_005926,IT,243,15.97,2,580.66,0,0,1,0,3,13,10,3,3,12,7,8,0,2024-01-19 06:13:13,0
e63d8549-a262-427f-8ff4-7b9773128c03,2025-06-01 00:13:59,CUST_015726,ACCT_003398,CP_037515,40.9,GBP,GB,SG,branch,paypal,loan_payment,UNKNOWN,ios,DEV_115330,FR,1025,38.68,3,65.18,0,0,1,1,7,15,6,5,1,6,5,3,2,2024-01-19 06:13:46,0
b4303711-961c-4019-b338-35e4912162dc,2025-06-01 01:37:02,CUST_045165,ACCT_063006,CP_035824,293.42,CNY,CN,DE,branch,wire,merchant_pay,utilities,android,DEV_137198,GB,2330,36.96,2,266.86,0,0,1,0,3,4,7,3,1,12,6,9,0,2024-01-19 06:20:03,0
8886f187-629e-48f8-bb1c-4dbaefbcece7,2025-06-01 00:08:53,CUST_016757,ACCT_049893,CP_013551,93.05,EUR,DE,GB,api,rtp,crypto_exchange,grocery,api,DEV_012260,US,288,50.93,3,79.68,0,0,1,0,4,7,17,4,0,7,3,4,1,2024-01-19 06:31:43,0
fbd63550-f583-468e-9e55-8df05271a0aa,2025-06-01 03:23:40,CUST_012552,ACCT_038645,CP_056938,39.73,GBP,GB,US,branch,card,merchant_pay,restaurants,web,DEV_198914,US,3228,34.61,4,161.7,0,0,1,0,7,17,17,5,1,3,6,6,3,2024-01-19 06:38:59,0
962e1008-3453-4c0c-a60f-4140e0b49a23,2025-06-01 00:50:33,CUST_023244,ACCT_000504,CP_006469,4671.96,AED,AE,IN,mobile_app,swift,merchant_pay,rideshare,api,DEV_118958,DE,3649,34.1,2,1036.89,0,0,1,0,0,9,4,0,3,10,6,7,1,2024-01-19 06:49:36,0
96accc7e-bbac-4d24-9623-363e46a65b96,2025-06-01 00:03:05,CUST_044878,ACCT_025204,CP_104008,111.87,SGD,SG,DE,mobile_app,venmo,p2p_transfer,electronics,web,DEV_005700,US,1007,18.36,0,98.82,0,0,1,1,15,4,17,11,3,11,7,2,3,2024-01-19 07:17:46,0
c59abe6b-e0ba-40b3-9552-a0048a7fa7d6,2025-06-01 02:57:04,CUST_029083,ACCT_074775,CP_001502,415.72,CHF,CH,US,mobile_app,cashapp,loan_payment,electronics,ios,DEV_048993,ES,2857,24.94,2,513.33,0,0,1,1,2,17,5,2,3,4,5,2,2,2024-01-19 07:26:34,0
2fa77c40-398a-4cf6-a56a-6808f95c83ee,2025-06-01 00:22:37,CUST_020157,ACCT_022173,CP_079015,19.28,MXN,MX,GB,web,cashapp,cash_deposit,utilities,ios,DEV_083238,DE,1098,25.87,4,20.85,0,0,1,1,12,7,4,9,4,4,1,9,2,2024-01-19 07:27:57,0
0c410495-abfe-4575-9e51-76fe0636a8aa,2025-06-01 02:06:24,CUST_045941,ACCT_059672,CP_026338,47.04,USD,US,GB,mobile_app,ACH,merchant_pay,restaurants,web,DEV_199933,FR,2719,26.89,2,56.81,0,0,1,0,17,7,6,13,3,0,6,6,3,2024-01-19 07:38:33,0
faa04860-9542-41f3-8dbc-d63b42a1cc5c,2025-06-01 00:29:50,CUST_032293,ACCT_038641,CP_048250,14.98,USD,US,DE,web,ACH,p2p_transfer,restaurants,ios,DEV_169741,IT,3533,69.76,3,21.0,0,0,1,0,17,4,10,13,4,0,7,6,2,2024-01-19 07:46:41,0
8524d0d6-d03e-4a00-a52d-90a4b64f2ea0,2025-06-01 00:49:14,CUST_022887,ACCT_078301,CP_002553,781.49,BRL,BR,FR,api,cashapp,international_remit,gaming,api,DEV_000448,GB,831,50.63,1,767.88,0,0,1,1,1,6,7,1,0,4,4,3,1,2024-01-19 08:43:33,1
020bc570-1f83-4027-ab88-a4698610c9a4,2025-06-01 00:26:49,CUST_042109,ACCT_045939,CP_056547,1761.84,USD,US,FR,web,wire,bill_pay,travel,ios,DEV_009806,NL,3423,34.3,5,1683.48,0,0,1,0,17,6,14,13,4,12,0,8,2,2024-01-19 09:33:49,1
